commit_sha,file_path,change_type,old_file_path,new_file_path,insertions,deletions
3e0e582ccd54e6bb9a984509fff5fe0745dce645,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.drawio,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer3.drawio,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.drawio,185,0
3e0e582ccd54e6bb9a984509fff5fe0745dce645,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.png,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer3.png,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.png,0,0
3e0e582ccd54e6bb9a984509fff5fe0745dce645,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.v2.png,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer3.v2.png,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.v2.png,0,0
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/.$mainApiLayer3.drawio.bkp,D,Documentatie en diagrammen/Martijn dingen/.$mainApiLayer3.drawio.bkp,Documentatie en diagrammen/Martijn dingen/.$mainApiLayer3.drawio.bkp,0,185
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/.$mainApiLayer4.DataFetcher.drawio.bkp,D,Documentatie en diagrammen/Martijn dingen/.$mainApiLayer4.DataFetcher.drawio.bkp,Documentatie en diagrammen/Martijn dingen/.$mainApiLayer4.DataFetcher.drawio.bkp,0,125
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/C4 Code layer/mainApiLayer4.DataFetcher.drawio,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer4.DataFetcher.drawio,Documentatie en diagrammen/Martijn dingen/C4 Code layer/mainApiLayer4.DataFetcher.drawio,125,0
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/C4 Code layer/mainApiLayer4.DataFetcher.drawio.png,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer4.DataFetcher.drawio.png,Documentatie en diagrammen/Martijn dingen/C4 Code layer/mainApiLayer4.DataFetcher.drawio.png,0,0
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.drawio,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer3.drawio,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.drawio,185,0
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.png,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer3.png,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.png,0,0
2449b9e6588111fdcf8cdd46ba3126c04a66221e,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.v2.png,R,Documentatie en diagrammen/Martijn dingen/mainApiLayer3.v2.png,Documentatie en diagrammen/Martijn dingen/C4 Component layer/mainApiLayer3.v2.png,0,0
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/.gitignore,D,Zwerfafval_WebApp/.gitignore,Zwerfafval_WebApp/.gitignore,0,71
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/App.razor,D,Zwerfafval_WebApp/Components/App.razor,Zwerfafval_WebApp/Components/App.razor,0,34
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Graph.razor,D,Zwerfafval_WebApp/Components/Graph.razor,Zwerfafval_WebApp/Components/Graph.razor,0,96
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,D,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,0,107
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,D,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,0,110
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,D,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,0,45
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,D,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,0,105
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/LICENSE,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/LICENSE,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/LICENSE,0,22
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/README.md,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/README.md,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/README.md,0,95
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/dist/leaflet-heat.js,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/dist/leaflet-heat.js,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/dist/leaflet-heat.js,0,11
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/package.json,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/package.json,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/package.json,0,54
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/src/HeatLayer.js,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/src/HeatLayer.js,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/src/HeatLayer.js,0,217
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/MockdataHeatmap.json,D,Zwerfafval_WebApp/Components/MockdataHeatmap.json,Zwerfafval_WebApp/Components/MockdataHeatmap.json,0,101
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Models/DetectionData.cs,D,Zwerfafval_WebApp/Components/Models/DetectionData.cs,Zwerfafval_WebApp/Components/Models/DetectionData.cs,0,15
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Analytics.razor,D,Zwerfafval_WebApp/Components/Pages/Analytics.razor,Zwerfafval_WebApp/Components/Pages/Analytics.razor,0,110
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Error.razor,D,Zwerfafval_WebApp/Components/Pages/Error.razor,Zwerfafval_WebApp/Components/Pages/Error.razor,0,36
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Home.razor,D,Zwerfafval_WebApp/Components/Pages/Home.razor,Zwerfafval_WebApp/Components/Pages/Home.razor,0,8
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Login.razor,D,Zwerfafval_WebApp/Components/Pages/Login.razor,Zwerfafval_WebApp/Components/Pages/Login.razor,0,35
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Overview.razor,D,Zwerfafval_WebApp/Components/Pages/Overview.razor,Zwerfafval_WebApp/Components/Pages/Overview.razor,0,33
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Register.razor,D,Zwerfafval_WebApp/Components/Pages/Register.razor,Zwerfafval_WebApp/Components/Pages/Register.razor,0,37
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Pages/Settings.razor,D,Zwerfafval_WebApp/Components/Pages/Settings.razor,Zwerfafval_WebApp/Components/Pages/Settings.razor,0,10
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Routes.razor,D,Zwerfafval_WebApp/Components/Routes.razor,Zwerfafval_WebApp/Components/Routes.razor,0,6
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Services/DataService.cs,D,Zwerfafval_WebApp/Components/Services/DataService.cs,Zwerfafval_WebApp/Components/Services/DataService.cs,0,34
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Services/DetectionDataService.cs,D,Zwerfafval_WebApp/Components/Services/DetectionDataService.cs,Zwerfafval_WebApp/Components/Services/DetectionDataService.cs,0,31
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Services/Heatmap.razor,D,Zwerfafval_WebApp/Components/Services/Heatmap.razor,Zwerfafval_WebApp/Components/Services/Heatmap.razor,0,17
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/Services/IDetectionDataService.cs,D,Zwerfafval_WebApp/Components/Services/IDetectionDataService.cs,Zwerfafval_WebApp/Components/Services/IDetectionDataService.cs,0,10
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/TrashBarChart.razor,D,Zwerfafval_WebApp/Components/TrashBarChart.razor,Zwerfafval_WebApp/Components/TrashBarChart.razor,0,165
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/WasteCalendar.razor,D,Zwerfafval_WebApp/Components/WasteCalendar.razor,Zwerfafval_WebApp/Components/WasteCalendar.razor,0,95
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Components/_Imports.razor,D,Zwerfafval_WebApp/Components/_Imports.razor,Zwerfafval_WebApp/Components/_Imports.razor,0,13
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Program.cs,D,Zwerfafval_WebApp/Program.cs,Zwerfafval_WebApp/Program.cs,0,43
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Properties/launchSettings.json,D,Zwerfafval_WebApp/Properties/launchSettings.json,Zwerfafval_WebApp/Properties/launchSettings.json,0,38
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,D,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,0,20
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,D,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,0,25
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/appsettings.json,D,Zwerfafval_WebApp/appsettings.json,Zwerfafval_WebApp/appsettings.json,0,9
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/wwwroot/app.css,D,Zwerfafval_WebApp/wwwroot/app.css,Zwerfafval_WebApp/wwwroot/app.css,0,120
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,D,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,0,7
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,D,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,0,1
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/wwwroot/bootstrap/js/map.js,D,Zwerfafval_WebApp/wwwroot/bootstrap/js/map.js,Zwerfafval_WebApp/wwwroot/bootstrap/js/map.js,0,6
1887ad1628d61cbd6415e68c83d24979ff3ecacc,Zwerfafval_WebApp/wwwroot/favicon.png,D,Zwerfafval_WebApp/wwwroot/favicon.png,Zwerfafval_WebApp/wwwroot/favicon.png,0,0
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/.gitignore,D,Zwerfafval_WebApp/.gitignore,Zwerfafval_WebApp/.gitignore,0,71
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/App.razor,D,Zwerfafval_WebApp/Components/App.razor,Zwerfafval_WebApp/Components/App.razor,0,34
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Graph.razor,D,Zwerfafval_WebApp/Components/Graph.razor,Zwerfafval_WebApp/Components/Graph.razor,0,96
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,D,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,0,107
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,D,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,Zwerfafval_WebApp/Components/Layout/MainLayout.razor.css,0,110
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,D,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,Zwerfafval_WebApp/Components/Layout/NavMenu.razor,0,45
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,D,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,Zwerfafval_WebApp/Components/Layout/NavMenu.razor.css,0,105
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/LICENSE,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/LICENSE,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/LICENSE,0,22
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/README.md,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/README.md,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/README.md,0,95
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/dist/leaflet-heat.js,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/dist/leaflet-heat.js,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/dist/leaflet-heat.js,0,11
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/package.json,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/package.json,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/package.json,0,54
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/src/HeatLayer.js,D,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/src/HeatLayer.js,Zwerfafval_WebApp/Components/Leaflet.heat-gh-pages/src/HeatLayer.js,0,217
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/MockdataHeatmap.json,D,Zwerfafval_WebApp/Components/MockdataHeatmap.json,Zwerfafval_WebApp/Components/MockdataHeatmap.json,0,101
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Models/DetectionData.cs,D,Zwerfafval_WebApp/Components/Models/DetectionData.cs,Zwerfafval_WebApp/Components/Models/DetectionData.cs,0,15
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Analytics.razor,D,Zwerfafval_WebApp/Components/Pages/Analytics.razor,Zwerfafval_WebApp/Components/Pages/Analytics.razor,0,110
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Error.razor,D,Zwerfafval_WebApp/Components/Pages/Error.razor,Zwerfafval_WebApp/Components/Pages/Error.razor,0,36
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Home.razor,D,Zwerfafval_WebApp/Components/Pages/Home.razor,Zwerfafval_WebApp/Components/Pages/Home.razor,0,8
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Login.razor,D,Zwerfafval_WebApp/Components/Pages/Login.razor,Zwerfafval_WebApp/Components/Pages/Login.razor,0,35
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Overview.razor,D,Zwerfafval_WebApp/Components/Pages/Overview.razor,Zwerfafval_WebApp/Components/Pages/Overview.razor,0,33
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Register.razor,D,Zwerfafval_WebApp/Components/Pages/Register.razor,Zwerfafval_WebApp/Components/Pages/Register.razor,0,37
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Pages/Settings.razor,D,Zwerfafval_WebApp/Components/Pages/Settings.razor,Zwerfafval_WebApp/Components/Pages/Settings.razor,0,10
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Routes.razor,D,Zwerfafval_WebApp/Components/Routes.razor,Zwerfafval_WebApp/Components/Routes.razor,0,6
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Services/DataService.cs,D,Zwerfafval_WebApp/Components/Services/DataService.cs,Zwerfafval_WebApp/Components/Services/DataService.cs,0,34
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Services/DetectionDataService.cs,D,Zwerfafval_WebApp/Components/Services/DetectionDataService.cs,Zwerfafval_WebApp/Components/Services/DetectionDataService.cs,0,31
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Services/Heatmap.razor,D,Zwerfafval_WebApp/Components/Services/Heatmap.razor,Zwerfafval_WebApp/Components/Services/Heatmap.razor,0,17
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/Services/IDetectionDataService.cs,D,Zwerfafval_WebApp/Components/Services/IDetectionDataService.cs,Zwerfafval_WebApp/Components/Services/IDetectionDataService.cs,0,10
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/TrashBarChart.razor,D,Zwerfafval_WebApp/Components/TrashBarChart.razor,Zwerfafval_WebApp/Components/TrashBarChart.razor,0,165
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/WasteCalendar.razor,D,Zwerfafval_WebApp/Components/WasteCalendar.razor,Zwerfafval_WebApp/Components/WasteCalendar.razor,0,95
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Components/_Imports.razor,D,Zwerfafval_WebApp/Components/_Imports.razor,Zwerfafval_WebApp/Components/_Imports.razor,0,13
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Program.cs,D,Zwerfafval_WebApp/Program.cs,Zwerfafval_WebApp/Program.cs,0,43
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Properties/launchSettings.json,D,Zwerfafval_WebApp/Properties/launchSettings.json,Zwerfafval_WebApp/Properties/launchSettings.json,0,38
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,D,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,0,20
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,D,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,Zwerfafval_WebApp/Zwerfafval_WebApp.sln,0,25
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/appsettings.json,D,Zwerfafval_WebApp/appsettings.json,Zwerfafval_WebApp/appsettings.json,0,9
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/wwwroot/app.css,D,Zwerfafval_WebApp/wwwroot/app.css,Zwerfafval_WebApp/wwwroot/app.css,0,120
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,D,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css,0,7
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,D,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,Zwerfafval_WebApp/wwwroot/bootstrap/bootstrap.min.css.map,0,1
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/wwwroot/bootstrap/js/map.js,D,Zwerfafval_WebApp/wwwroot/bootstrap/js/map.js,Zwerfafval_WebApp/wwwroot/bootstrap/js/map.js,0,6
a9e0879009d08d01f8d6302948ec7a9149d758bd,Zwerfafval_WebApp/wwwroot/favicon.png,D,Zwerfafval_WebApp/wwwroot/favicon.png,Zwerfafval_WebApp/wwwroot/favicon.png,0,0
ed4313de9495ca86b7fa4beeb400abb82f9854df,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,M,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,2,2
ed4313de9495ca86b7fa4beeb400abb82f9854df,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,M,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,1,0
d9c0ca6c852d1bb01908de81a6fe0f597995cc0c,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,M,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,Zwerfafval_WebApp/Zwerfafval_WebApp.csproj,1,0
83e0e7974c8c1d19bf806f369bde7e1a4e6217b7,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,M,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,Zwerfafval_WebApp/Components/Layout/MainLayout.razor,2,2
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/App.razor,M,Frontend_Dashboard/Components/App.razor,Frontend_Dashboard/Components/App.razor,41,1
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Models/AuthDtos.cs,A,Frontend_Dashboard/Components/Models/AuthDtos.cs,Frontend_Dashboard/Components/Models/AuthDtos.cs,11,0
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Pages/Analytics.razor,M,Frontend_Dashboard/Components/Pages/Analytics.razor,Frontend_Dashboard/Components/Pages/Analytics.razor,2,0
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Pages/Login.razor,A,Frontend_Dashboard/Components/Pages/Login.razor,Frontend_Dashboard/Components/Pages/Login.razor,44,0
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Pages/Overview.razor,M,Frontend_Dashboard/Components/Pages/Overview.razor,Frontend_Dashboard/Components/Pages/Overview.razor,2,1
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Pages/RedirectToLogin.razor,A,Frontend_Dashboard/Components/Pages/RedirectToLogin.razor,Frontend_Dashboard/Components/Pages/RedirectToLogin.razor,7,0
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Pages/Register.razor,A,Frontend_Dashboard/Components/Pages/Register.razor,Frontend_Dashboard/Components/Pages/Register.razor,29,0
b3dddf94973214eb68f22364f514b5c41bd033e1,Frontend_Dashboard/Components/Services/AuthService.cs,A,Frontend_Dashboard/Components/Services/AuthService.cs,Frontend_Dashboard/Components/Services/AuthService.cs,102,0
